"","Model","Region","Scenario","Year","Inequality index|Gini","Gini_recomputed","Gini_full"
"4551","GEM-E3","United States","650",2100,NA,0.567828007885284,0.567828007885284
"4552","GEM-E3","United States","650_impact",2020,NA,0.503694147293056,0.503694147293056
"4553","GEM-E3","United States","650_impact",2025,NA,0.511663729444315,0.511663729444315
"4554","GEM-E3","United States","650_impact",2030,NA,0.518070263569169,0.518070263569169
"4555","GEM-E3","United States","650_impact",2035,NA,0.5233515224826,0.5233515224826
"4556","GEM-E3","United States","650_impact",2040,NA,0.528252122254647,0.528252122254647
"4557","GEM-E3","United States","650_impact",2045,NA,0.533171022496592,0.533171022496592
"4558","GEM-E3","United States","650_impact",2050,NA,0.538528895266208,0.538528895266208
"4559","GEM-E3","United States","650_impact",2055,NA,0.364544549898045,0.364544549898045
"4560","GEM-E3","United States","650_impact",2060,NA,0.542414458146772,0.542414458146772
"4561","GEM-E3","United States","650_impact",2065,NA,0.356866762594042,0.356866762594042
"4562","GEM-E3","United States","650_impact",2070,NA,0.546420868838851,0.546420868838851
"4563","GEM-E3","United States","650_impact",2075,NA,0.345578369907019,0.345578369907019
"4564","GEM-E3","United States","650_impact",2080,NA,0.550302800018969,0.550302800018969
"4565","GEM-E3","United States","650_impact",2085,NA,0.33099953486526,0.33099953486526
"4566","GEM-E3","United States","650_impact",2090,NA,0.55375949563282,0.55375949563282
"4567","GEM-E3","United States","650_impact",2095,NA,0.313483463258907,0.313483463258907
"4568","GEM-E3","United States","650_impact",2100,NA,0.557417737013851,0.557417737013851
"4569","GEM-E3","United States","650_impact_redist",2020,NA,0.503694147293056,0.503694147293056
"4570","GEM-E3","United States","650_impact_redist",2025,NA,0.509750220731093,0.509750220731093
"4571","GEM-E3","United States","650_impact_redist",2030,NA,0.515373026856247,0.515373026856247
"4572","GEM-E3","United States","650_impact_redist",2035,NA,0.520071085044427,0.520071085044427
"4573","GEM-E3","United States","650_impact_redist",2040,NA,0.523892145193496,0.523892145193496
"4574","GEM-E3","United States","650_impact_redist",2045,NA,0.528704423211027,0.528704423211027
"4575","GEM-E3","United States","650_impact_redist",2050,NA,0.534059259975641,0.534059259975641
"4576","GEM-E3","United States","650_impact_redist",2055,NA,0.407026469789096,0.407026469789096
"4577","GEM-E3","United States","650_impact_redist",2060,NA,0.538025504601279,0.538025504601279
"4578","GEM-E3","United States","650_impact_redist",2065,NA,0.423467666426632,0.423467666426632
"4579","GEM-E3","United States","650_impact_redist",2070,NA,0.541643502117322,0.541643502117322
"4580","GEM-E3","United States","650_impact_redist",2075,NA,0.441725914577976,0.441725914577976
"4581","GEM-E3","United States","650_impact_redist",2080,NA,0.545838929685007,0.545838929685007
"4582","GEM-E3","United States","650_impact_redist",2085,NA,0.462243925616003,0.462243925616003
"4583","GEM-E3","United States","650_impact_redist",2090,NA,0.551640375934995,0.551640375934995
"4584","GEM-E3","United States","650_impact_redist",2095,NA,0.48621350788198,0.48621350788198
"4585","GEM-E3","United States","650_impact_redist",2100,NA,0.55295501971783,0.55295501971783
"4586","GEM-E3","United States","650_redist",2010,NA,NA,NA
"4587","GEM-E3","United States","650_redist",2015,NA,NA,NA
"4588","GEM-E3","United States","650_redist",2020,NA,0.503694147293056,0.503694147293056
"4589","GEM-E3","United States","650_redist",2025,NA,0.509739815446052,0.509739815446052
"4590","GEM-E3","United States","650_redist",2030,NA,0.515340285916545,0.515340285916545
"4591","GEM-E3","United States","650_redist",2035,NA,0.520003593781953,0.520003593781953
"4592","GEM-E3","United States","650_redist",2040,NA,0.523774643663134,0.523774643663134
"4593","GEM-E3","United States","650_redist",2045,NA,0.528524394601001,0.528524394601001
"4594","GEM-E3","United States","650_redist",2050,NA,0.533802670085397,0.533802670085397
"4595","GEM-E3","United States","650_redist",2055,NA,0.537394511312432,0.537394511312432
"4596","GEM-E3","United States","650_redist",2060,NA,0.540986352539467,0.540986352539467
"4597","GEM-E3","United States","650_redist",2065,NA,0.544520979586374,0.544520979586374
"4598","GEM-E3","United States","650_redist",2070,NA,0.548055606633281,0.548055606633281
"4599","GEM-E3","United States","650_redist",2075,NA,0.551215969934681,0.551215969934681
"4600","GEM-E3","United States","650_redist",2080,NA,0.554376333236082,0.554376333236082
"4601","GEM-E3","United States","650_redist",2085,NA,0.557039210089769,0.557039210089769
"4602","GEM-E3","United States","650_redist",2090,NA,0.559702086943456,0.559702086943456
"4603","GEM-E3","United States","650_redist",2095,NA,0.562354832014511,0.562354832014511
"4604","GEM-E3","United States","650_redist",2100,NA,0.565007577085566,0.565007577085566
"4605","GEM-E3","United States","REF",2010,NA,NA,NA
"4606","GEM-E3","United States","REF",2015,NA,NA,NA
"4607","GEM-E3","United States","REF",2020,NA,0.503694147293056,0.503694147293056
"4608","GEM-E3","United States","REF",2025,NA,0.511108996369408,0.511108996369408
"4609","GEM-E3","United States","REF",2030,NA,0.517212241984191,0.517212241984191
"4610","GEM-E3","United States","REF",2035,NA,0.522122573383089,0.522122573383089
"4611","GEM-E3","United States","REF",2040,NA,0.526363362977146,0.526363362977146
"4612","GEM-E3","United States","REF",2045,NA,0.530919474139933,0.530919474139933
"4613","GEM-E3","United States","REF",2050,NA,0.535664436947431,0.535664436947431
"4614","GEM-E3","United States","REF",2055,NA,0.538295780365822,0.538295780365822
"4615","GEM-E3","United States","REF",2060,NA,0.540927123784215,0.540927123784215
"4616","GEM-E3","United States","REF",2065,NA,0.543484917020963,0.543484917020963
"4617","GEM-E3","United States","REF",2070,NA,0.546042710257712,0.546042710257712
"4618","GEM-E3","United States","REF",2075,NA,0.548518900940789,0.548518900940789
"4619","GEM-E3","United States","REF",2080,NA,0.550995091623866,0.550995091623866
"4620","GEM-E3","United States","REF",2085,NA,0.553359368699995,0.553359368699995
"4621","GEM-E3","United States","REF",2090,NA,0.555723645776124,0.555723645776124
"4622","GEM-E3","United States","REF",2095,NA,0.558028083941235,0.558028083941235
"4623","GEM-E3","United States","REF",2100,NA,0.560332522106347,0.560332522106347
"4624","GEM-E3","United States","REF_impact",2020,NA,0.503694147293056,0.503694147293056
"4625","GEM-E3","United States","REF_impact",2025,NA,0.511119258115647,0.511119258115647
"4626","GEM-E3","United States","REF_impact",2030,NA,0.517248560158975,0.517248560158975
"4627","GEM-E3","United States","REF_impact",2035,NA,0.522205080290619,0.522205080290619
"4628","GEM-E3","United States","REF_impact",2040,NA,0.526515509610575,0.526515509610575
"4629","GEM-E3","United States","REF_impact",2045,NA,0.531165430960148,0.531165430960148
"4630","GEM-E3","United States","REF_impact",2050,NA,0.53603562280664,0.53603562280664
"4631","GEM-E3","United States","REF_impact",2055,NA,0.338903778190996,0.338903778190996
"4632","GEM-E3","United States","REF_impact",2060,NA,0.328805527217692,0.328805527217692
"4633","GEM-E3","United States","REF_impact",2065,NA,0.342365724088112,0.342365724088112
"4634","GEM-E3","United States","REF_impact",2070,NA,0.332732991965885,0.332732991965885
"4635","GEM-E3","United States","REF_impact",2075,NA,0.345487100011269,0.345487100011269
"4636","GEM-E3","United States","REF_impact",2080,NA,0.335577809755693,0.335577809755693
"4637","GEM-E3","United States","REF_impact",2085,NA,0.348537612116627,0.348537612116627
"4638","GEM-E3","United States","REF_impact",2090,NA,0.339190717604716,0.339190717604716
"4639","GEM-E3","United States","REF_impact",2095,NA,0.351588908052175,0.351588908052175
"4640","GEM-E3","United States","REF_impact",2100,NA,0.343845057221338,0.343845057221338
"4641","Imaclim","Brazil","1150_impact",2020,NA,0.527944576443389,0.527944576443389
"4642","Imaclim","Brazil","1150_impact",2025,NA,0.530415210640796,0.530415210640796
"4643","Imaclim","Brazil","1150_impact",2030,NA,0.532474122639661,0.532474122639661
"4644","Imaclim","Brazil","1150_impact",2035,NA,0.533518674577242,0.533518674577242
"4645","Imaclim","Brazil","1150_impact",2040,NA,0.533937474614183,0.533937474614183
"4646","Imaclim","Brazil","1150_impact",2045,NA,0.53421725674305,0.53421725674305
"4647","Imaclim","Brazil","1150_impact",2050,NA,0.534341488881287,0.534341488881287
"4648","Imaclim","Brazil","1150_impact",2055,NA,0.439702483115171,0.439702483115171
"4649","Imaclim","Brazil","1150_impact",2060,NA,0.536471224762253,0.536471224762253
"4650","Imaclim","Brazil","1150_impact",2065,NA,0.418557940569618,0.418557940569618
"4651","Imaclim","Brazil","1150_impact",2070,NA,0.53893919019375,0.53893919019375
"4652","Imaclim","Brazil","1150_impact",2075,NA,0.394743605289922,0.394743605289922
"4653","Imaclim","Brazil","1150_impact",2080,NA,0.541009396919328,0.541009396919328
"4654","Imaclim","Brazil","1150_impact",2085,NA,0.367363286768951,0.367363286768951
"4655","Imaclim","Brazil","1150_impact",2090,NA,0.543833514651552,0.543833514651552
"4656","Imaclim","Brazil","1150_impact",2095,NA,0.334341137919167,0.334341137919167
"4657","Imaclim","Brazil","1150_impact",2100,NA,0.545793013034413,0.545793013034413
"4658","Imaclim","Brazil","1150_impact_redist",2020,NA,0.527944576443389,0.527944576443389
"4659","Imaclim","Brazil","1150_impact_redist",2025,NA,0.437107090074103,0.437107090074103
"4660","Imaclim","Brazil","1150_impact_redist",2030,NA,0.442726042951841,0.442726042951841
"4661","Imaclim","Brazil","1150_impact_redist",2035,NA,0.446425570722793,0.446425570722793
"4662","Imaclim","Brazil","1150_impact_redist",2040,NA,0.449252278086423,0.449252278086423
"4663","Imaclim","Brazil","1150_impact_redist",2045,NA,0.451965900446722,0.451965900446722
"4664","Imaclim","Brazil","1150_impact_redist",2050,NA,0.45434786492455,0.45434786492455
"4665","Imaclim","Brazil","1150_impact_redist",2055,NA,0.400544415750759,0.400544415750759
"4666","Imaclim","Brazil","1150_impact_redist",2060,NA,0.465045448149682,0.465045448149682
"4667","Imaclim","Brazil","1150_impact_redist",2065,NA,0.404237440412856,0.404237440412856
"4668","Imaclim","Brazil","1150_impact_redist",2070,NA,0.474322210255892,0.474322210255892
"4669","Imaclim","Brazil","1150_impact_redist",2075,NA,0.407591624705685,0.407591624705685
"4670","Imaclim","Brazil","1150_impact_redist",2080,NA,0.484901743290233,0.484901743290233
"4671","Imaclim","Brazil","1150_impact_redist",2085,NA,0.410874591772176,0.410874591772176
"4672","Imaclim","Brazil","1150_impact_redist",2090,NA,0.493090840092326,0.493090840092326
"4673","Imaclim","Brazil","1150_impact_redist",2095,NA,0.413951592745369,0.413951592745369
"4674","Imaclim","Brazil","1150_impact_redist",2100,NA,0.501963219241192,0.501963219241192
"4675","Imaclim","Brazil","650_impact",2020,NA,0.527944576443389,0.527944576443389
"4676","Imaclim","Brazil","650_impact",2025,NA,0.530415226802435,0.530415226802435
"4677","Imaclim","Brazil","650_impact",2030,NA,0.532474156888728,0.532474156888728
"4678","Imaclim","Brazil","650_impact",2035,NA,0.533518714092769,0.533518714092769
"4679","Imaclim","Brazil","650_impact",2040,NA,0.533937556845302,0.533937556845302
"4680","Imaclim","Brazil","650_impact",2045,NA,0.534217486790691,0.534217486790691
"4681","Imaclim","Brazil","650_impact",2050,NA,0.534342106815622,0.534342106815622
"4682","Imaclim","Brazil","650_impact",2055,NA,0.398501416688258,0.398501416688258
"4683","Imaclim","Brazil","650_impact",2060,NA,0.536799386044102,0.536799386044102
"4684","Imaclim","Brazil","650_impact",2065,NA,0.410541600821234,0.410541600821234
"4685","Imaclim","Brazil","650_impact",2070,NA,0.539558407663835,0.539558407663835
"4686","Imaclim","Brazil","650_impact",2075,NA,0.424877699538394,0.424877699538394
"4687","Imaclim","Brazil","650_impact",2080,NA,0.542209157328254,0.542209157328254
"4688","Imaclim","Brazil","650_impact",2085,NA,0.442707702123174,0.442707702123174
"4689","Imaclim","Brazil","650_impact",2090,NA,0.545161570376764,0.545161570376764
"4690","Imaclim","Brazil","650_impact",2095,NA,0.464747457976784,0.464747457976784
"4691","Imaclim","Brazil","650_impact",2100,NA,0.547732054653828,0.547732054653828
"4692","Imaclim","Brazil","650_impact_redist",2020,NA,0.527944576443389,0.527944576443389
"4693","Imaclim","Brazil","650_impact_redist",2025,NA,0.437101588195146,0.437101588195146
"4694","Imaclim","Brazil","650_impact_redist",2030,NA,0.44213777597776,0.44213777597776
"4695","Imaclim","Brazil","650_impact_redist",2035,NA,0.445368515033762,0.445368515033762
"4696","Imaclim","Brazil","650_impact_redist",2040,NA,0.448123449912451,0.448123449912451
"4697","Imaclim","Brazil","650_impact_redist",2045,NA,0.450611194459982,0.450611194459982
"4698","Imaclim","Brazil","650_impact_redist",2050,NA,0.453478066674829,0.453478066674829
"4699","Imaclim","Brazil","650_impact_redist",2055,NA,0.400290207866439,0.400290207866439
"4700","Imaclim","Brazil","650_impact_redist",2060,NA,0.435204671857751,0.435204671857751
"4701","Imaclim","Brazil","650_impact_redist",2065,NA,0.404132343534959,0.404132343534959
"4702","Imaclim","Brazil","650_impact_redist",2070,NA,0.412641514060806,0.412641514060806
"4703","Imaclim","Brazil","650_impact_redist",2075,NA,0.407625650887031,0.407625650887031
"4704","Imaclim","Brazil","650_impact_redist",2080,NA,0.397891625446311,0.397891625446311
"4705","Imaclim","Brazil","650_impact_redist",2085,NA,0.410947364745233,0.410947364745233
"4706","Imaclim","Brazil","650_impact_redist",2090,NA,0.354609055229829,0.354609055229829
"4707","Imaclim","Brazil","650_impact_redist",2095,NA,0.414033416984995,0.414033416984995
"4708","Imaclim","Brazil","650_impact_redist",2100,NA,0.356125616906235,0.356125616906235
"4709","Imaclim","Brazil","REF_impact",2020,NA,0.527944576443389,0.527944576443389
"4710","Imaclim","Brazil","REF_impact",2025,NA,0.530415244673923,0.530415244673923
"4711","Imaclim","Brazil","REF_impact",2030,NA,0.532474360602319,0.532474360602319
"4712","Imaclim","Brazil","REF_impact",2035,NA,0.533519214878795,0.533519214878795
"4713","Imaclim","Brazil","REF_impact",2040,NA,0.533937985899228,0.533937985899228
"4714","Imaclim","Brazil","REF_impact",2045,NA,0.53421680094877,0.53421680094877
"4715","Imaclim","Brazil","REF_impact",2050,NA,0.534338188344796,0.534338188344796
"4716","Imaclim","Brazil","REF_impact",2055,NA,0.309923354757203,0.309923354757203
"4717","Imaclim","Brazil","REF_impact",2060,NA,0.430723117976223,0.430723117976223
"4718","Imaclim","Brazil","REF_impact",2065,NA,0.313812824452262,0.313812824452262
"4719","Imaclim","Brazil","REF_impact",2070,NA,0.431851345384096,0.431851345384096
"4720","Imaclim","Brazil","REF_impact",2075,NA,0.325516060104562,0.325516060104562
"4721","Imaclim","Brazil","REF_impact",2080,NA,0.432093344361747,0.432093344361747
"4722","Imaclim","Brazil","REF_impact",2085,NA,0.323924202757508,0.323924202757508
"4723","Imaclim","Brazil","REF_impact",2090,NA,0.431890089618237,0.431890089618237
"4724","Imaclim","Brazil","REF_impact",2095,NA,0.321814245523182,0.321814245523182
"4725","Imaclim","Brazil","REF_impact",2100,NA,0.431913717253794,0.431913717253794
"4726","Imaclim","China","1150_impact",2020,NA,0.410265513275664,0.410265513275664
"4727","Imaclim","China","1150_impact",2025,NA,0.407201471208064,0.407201471208064
"4728","Imaclim","China","1150_impact",2030,NA,0.402645740525704,0.402645740525704
"4729","Imaclim","China","1150_impact",2035,NA,0.396155709806561,0.396155709806561
"4730","Imaclim","China","1150_impact",2040,NA,0.386750171304271,0.386750171304271
"4731","Imaclim","China","1150_impact",2045,NA,0.376127344653332,0.376127344653332
"4732","Imaclim","China","1150_impact",2050,NA,0.364331863606413,0.364331863606413
"4733","Imaclim","China","1150_impact",2055,NA,0.515771432273948,0.515771432273948
"4734","Imaclim","China","1150_impact",2060,NA,0.352583769560188,0.352583769560188
"4735","Imaclim","China","1150_impact",2065,NA,0.485743343175371,0.485743343175371
"4736","Imaclim","China","1150_impact",2070,NA,0.339030416780344,0.339030416780344
"4737","Imaclim","China","1150_impact",2075,NA,0.47132794019475,0.47132794019475
"4738","Imaclim","China","1150_impact",2080,NA,0.323276952188729,0.323276952188729
"4739","Imaclim","China","1150_impact",2085,NA,0.440076441349999,0.440076441349999
"4740","Imaclim","China","1150_impact",2090,NA,0.305715644635025,0.305715644635025
"4741","Imaclim","China","1150_impact",2095,NA,0.391822799624117,0.391822799624117
"4742","Imaclim","China","1150_impact",2100,NA,0.28624309351307,0.28624309351307
"4743","Imaclim","China","1150_impact_redist",2020,NA,0.410265513275664,0.410265513275664
"4744","Imaclim","China","1150_impact_redist",2025,NA,0.340073164228909,0.340073164228909
"4745","Imaclim","China","1150_impact_redist",2030,NA,0.338640417258012,0.338640417258012
"4746","Imaclim","China","1150_impact_redist",2035,NA,0.335767565479111,0.335767565479111
"4747","Imaclim","China","1150_impact_redist",2040,NA,0.330360318537295,0.330360318537295
"4748","Imaclim","China","1150_impact_redist",2045,NA,0.323704735030677,0.323704735030677
"4749","Imaclim","China","1150_impact_redist",2050,NA,0.315522829101143,0.315522829101143
"4750","Imaclim","China","1150_impact_redist",2055,NA,0.352606781156759,0.352606781156759
"4751","Imaclim","China","1150_impact_redist",2060,NA,0.308774232225283,0.308774232225283
"4752","Imaclim","China","1150_impact_redist",2065,NA,0.325911830161611,0.325911830161611
"4753","Imaclim","China","1150_impact_redist",2070,NA,0.302736760142568,0.302736760142568
"4754","Imaclim","China","1150_impact_redist",2075,NA,0.294077848359033,0.294077848359033
"4755","Imaclim","China","1150_impact_redist",2080,NA,0.29438334624557,0.29438334624557
"4756","Imaclim","China","1150_impact_redist",2085,NA,0.255809216792261,0.255809216792261
"4757","Imaclim","China","1150_impact_redist",2090,NA,0.285091952834528,0.285091952834528
"4758","Imaclim","China","1150_impact_redist",2095,NA,0.210024078073944,0.210024078073944
"4759","Imaclim","China","1150_impact_redist",2100,NA,0.273050200175191,0.273050200175191
"4760","Imaclim","China","650_impact",2020,NA,0.410265513275664,0.410265513275664
"4761","Imaclim","China","650_impact",2025,NA,0.40720171872073,0.40720171872073
"4762","Imaclim","China","650_impact",2030,NA,0.402644999888836,0.402644999888836
"4763","Imaclim","China","650_impact",2035,NA,0.396154061377831,0.396154061377831
"4764","Imaclim","China","650_impact",2040,NA,0.386746686303558,0.386746686303558
"4765","Imaclim","China","650_impact",2045,NA,0.376120502211244,0.376120502211244
"4766","Imaclim","China","650_impact",2050,NA,0.364317212821649,0.364317212821649
"4767","Imaclim","China","650_impact",2055,NA,0.374806201577461,0.374806201577461
"4768","Imaclim","China","650_impact",2060,NA,0.355357350464939,0.355357350464939
"4769","Imaclim","China","650_impact",2065,NA,0.3633768086396,0.3633768086396
"4770","Imaclim","China","650_impact",2070,NA,0.343788898493412,0.343788898493412
"4771","Imaclim","China","650_impact",2075,NA,0.349652299116159,0.349652299116159
"4772","Imaclim","China","650_impact",2080,NA,0.329905056408245,0.329905056408245
"4773","Imaclim","China","650_impact",2085,NA,0.333332429149741,0.333332429149741
"4774","Imaclim","China","650_impact",2090,NA,0.312668361923563,0.312668361923563
"4775","Imaclim","China","650_impact",2095,NA,0.314621929837147,0.314621929837147
"4776","Imaclim","China","650_impact",2100,NA,0.295000712869837,0.295000712869837
"4777","Imaclim","China","650_impact_redist",2020,NA,0.410265513275664,0.410265513275664
"4778","Imaclim","China","650_impact_redist",2025,NA,0.339965244826888,0.339965244826888
"4779","Imaclim","China","650_impact_redist",2030,NA,0.337015782263886,0.337015782263886
"4780","Imaclim","China","650_impact_redist",2035,NA,0.334507733351145,0.334507733351145
"4781","Imaclim","China","650_impact_redist",2040,NA,0.32922494229622,0.32922494229622
"4782","Imaclim","China","650_impact_redist",2045,NA,0.322658963844109,0.322658963844109
"4783","Imaclim","China","650_impact_redist",2050,NA,0.314489081536459,0.314489081536459
"4784","Imaclim","China","650_impact_redist",2055,NA,0.353054875905647,0.353054875905647
"4785","Imaclim","China","650_impact_redist",2060,NA,0.315686962358877,0.315686962358877
"4786","Imaclim","China","650_impact_redist",2065,NA,0.326550356676349,0.326550356676349
"4787","Imaclim","China","650_impact_redist",2070,NA,0.322036846798433,0.322036846798433
"4788","Imaclim","China","650_impact_redist",2075,NA,0.294554669887603,0.294554669887603
"4789","Imaclim","China","650_impact_redist",2080,NA,0.323248042579437,0.323248042579437
"4790","Imaclim","China","650_impact_redist",2085,NA,0.256115306487331,0.256115306487331
"4791","Imaclim","China","650_impact_redist",2090,NA,0.325628636862428,0.325628636862428
"4792","Imaclim","China","650_impact_redist",2095,NA,0.210004399530196,0.210004399530196
"4793","Imaclim","China","650_impact_redist",2100,NA,0.33086645213642,0.33086645213642
"4794","Imaclim","China","REF_impact",2020,NA,0.410265513275664,0.410265513275664
"4795","Imaclim","China","REF_impact",2025,NA,0.407201795822514,0.407201795822514
"4796","Imaclim","China","REF_impact",2030,NA,0.402647816735137,0.402647816735137
"4797","Imaclim","China","REF_impact",2035,NA,0.39616507792663,0.39616507792663
"4798","Imaclim","China","REF_impact",2040,NA,0.386776703819906,0.386776703819906
"4799","Imaclim","China","REF_impact",2045,NA,0.376187176707338,0.376187176707338
"4800","Imaclim","China","REF_impact",2050,NA,0.364449467923738,0.364449467923738
"4801","Imaclim","China","REF_impact",2055,NA,0.357333488854259,0.357333488854259
"4802","Imaclim","China","REF_impact",2060,NA,0.313374434948494,0.313374434948494
"4803","Imaclim","China","REF_impact",2065,NA,0.316170615942708,0.316170615942708
"4804","Imaclim","China","REF_impact",2070,NA,0.3149814431069,0.3149814431069
"4805","Imaclim","China","REF_impact",2075,NA,0.272495526830739,0.272495526830739
"4806","Imaclim","China","REF_impact",2080,NA,0.314048563779291,0.314048563779291
"4807","Imaclim","China","REF_impact",2085,NA,0.229012308662567,0.229012308662567
"4808","Imaclim","China","REF_impact",2090,NA,0.313181796157953,0.313181796157953
"4809","Imaclim","China","REF_impact",2095,NA,0.202082175637867,0.202082175637867
"4810","Imaclim","China","REF_impact",2100,NA,0.31247066351989,0.31247066351989
"4811","Imaclim","India","1150_impact",2020,NA,0.339141260111792,0.339141260111792
"4812","Imaclim","India","1150_impact",2025,NA,0.354919069361054,0.354919069361054
"4813","Imaclim","India","1150_impact",2030,NA,0.367641776072812,0.367641776072812
"4814","Imaclim","India","1150_impact",2035,NA,0.376190698641174,0.376190698641174
"4815","Imaclim","India","1150_impact",2040,NA,0.383979580058228,0.383979580058228
"4816","Imaclim","India","1150_impact",2045,NA,0.392400944604654,0.392400944604654
"4817","Imaclim","India","1150_impact",2050,NA,0.401666237372941,0.401666237372941
"4818","Imaclim","India","1150_impact",2055,NA,0.285345320894567,0.285345320894567
"4819","Imaclim","India","1150_impact",2060,NA,0.416929185204112,0.416929185204112
"4820","Imaclim","India","1150_impact",2065,NA,0.300717894493411,0.300717894493411
"4821","Imaclim","India","1150_impact",2070,NA,0.434688937376905,0.434688937376905
"4822","Imaclim","India","1150_impact",2075,NA,0.302287585704951,0.302287585704951
"4823","Imaclim","India","1150_impact",2080,NA,0.455569739007582,0.455569739007582
"4824","Imaclim","India","1150_impact",2085,NA,0.301775733551712,0.301775733551712
"4825","Imaclim","India","1150_impact",2090,NA,0.480080212061457,0.480080212061457
"4826","Imaclim","India","1150_impact",2095,NA,0.298647773668784,0.298647773668784
"4827","Imaclim","India","1150_impact",2100,NA,0.508837600743145,0.508837600743145
"4828","Imaclim","India","1150_impact_redist",2020,NA,0.339141260111792,0.339141260111792
"4829","Imaclim","India","1150_impact_redist",2025,NA,0.280983678332491,0.280983678332491
"4830","Imaclim","India","1150_impact_redist",2030,NA,0.293581538364321,0.293581538364321
"4831","Imaclim","India","1150_impact_redist",2035,NA,0.303602140252198,0.303602140252198
"4832","Imaclim","India","1150_impact_redist",2040,NA,0.313126298779306,0.313126298779306
"4833","Imaclim","India","1150_impact_redist",2045,NA,0.322986619434714,0.322986619434714
"4834","Imaclim","India","1150_impact_redist",2050,NA,0.33262474890641,0.33262474890641
"4835","Imaclim","India","1150_impact_redist",2055,NA,0.413740009441657,0.413740009441657
"4836","Imaclim","India","1150_impact_redist",2060,NA,0.338656123461104,0.338656123461104
"4837","Imaclim","India","1150_impact_redist",2065,NA,0.43680794148505,0.43680794148505
"4838","Imaclim","India","1150_impact_redist",2070,NA,0.346838014211768,0.346838014211768
"4839","Imaclim","India","1150_impact_redist",2075,NA,0.464253380444027,0.464253380444027
"4840","Imaclim","India","1150_impact_redist",2080,NA,0.357855771610124,0.357855771610124
"4841","Imaclim","India","1150_impact_redist",2085,NA,0.496586776600422,0.496586776600422
"4842","Imaclim","India","1150_impact_redist",2090,NA,0.372646909758094,0.372646909758094
"4843","Imaclim","India","1150_impact_redist",2095,NA,0.534178373322057,0.534178373322057
"4844","Imaclim","India","1150_impact_redist",2100,NA,0.390800042913154,0.390800042913154
"4845","Imaclim","India","650_impact",2020,NA,0.339141260111792,0.339141260111792
"4846","Imaclim","India","650_impact",2025,NA,0.354919449114009,0.354919449114009
"4847","Imaclim","India","650_impact",2030,NA,0.367641579958431,0.367641579958431
"4848","Imaclim","India","650_impact",2035,NA,0.376190343642131,0.376190343642131
"4849","Imaclim","India","650_impact",2040,NA,0.383979605931991,0.383979605931991
"4850","Imaclim","India","650_impact",2045,NA,0.392403482325618,0.392403482325618
"4851","Imaclim","India","650_impact",2050,NA,0.401669786530985,0.401669786530985
"4852","Imaclim","India","650_impact",2055,NA,0.264640072272618,0.264640072272618
"4853","Imaclim","India","650_impact",2060,NA,0.41816499135168,0.41816499135168
"4854","Imaclim","India","650_impact",2065,NA,0.280327117966536,0.280327117966536
"4855","Imaclim","India","650_impact",2070,NA,0.437091190576881,0.437091190576881
"4856","Imaclim","India","650_impact",2075,NA,0.297375890651217,0.297375890651217
"4857","Imaclim","India","650_impact",2080,NA,0.458434052042248,0.458434052042248
"4858","Imaclim","India","650_impact",2085,NA,0.318490768983543,0.318490768983543
"4859","Imaclim","India","650_impact",2090,NA,0.482541580654609,0.482541580654609
"4860","Imaclim","India","650_impact",2095,NA,0.344308316570458,0.344308316570458
"4861","Imaclim","India","650_impact",2100,NA,0.510729958805496,0.510729958805496
"4862","Imaclim","India","650_impact_redist",2020,NA,0.339141260111792,0.339141260111792
"4863","Imaclim","India","650_impact_redist",2025,NA,0.280918334293279,0.280918334293279
"4864","Imaclim","India","650_impact_redist",2030,NA,0.292164049681902,0.292164049681902
"4865","Imaclim","India","650_impact_redist",2035,NA,0.301730682060253,0.301730682060253
"4866","Imaclim","India","650_impact_redist",2040,NA,0.311037106493485,0.311037106493485
"4867","Imaclim","India","650_impact_redist",2045,NA,0.320244456091626,0.320244456091626
"4868","Imaclim","India","650_impact_redist",2050,NA,0.329135193067261,0.329135193067261
"4869","Imaclim","India","650_impact_redist",2055,NA,0.413117882211917,0.413117882211917
"4870","Imaclim","India","650_impact_redist",2060,NA,0.343694421204231,0.343694421204231
"4871","Imaclim","India","650_impact_redist",2065,NA,0.43578853616567,0.43578853616567
"4872","Imaclim","India","650_impact_redist",2070,NA,0.363382196435843,0.363382196435843
"4873","Imaclim","India","650_impact_redist",2075,NA,0.464327509880922,0.464327509880922
"4874","Imaclim","India","650_impact_redist",2080,NA,0.380946699869142,0.380946699869142
"4875","Imaclim","India","650_impact_redist",2085,NA,0.496634318063055,0.496634318063055
"4876","Imaclim","India","650_impact_redist",2090,NA,0.402567423715901,0.402567423715901
"4877","Imaclim","India","650_impact_redist",2095,NA,0.53423788547754,0.53423788547754
"4878","Imaclim","India","650_impact_redist",2100,NA,0.427768623348244,0.427768623348244
"4879","Imaclim","India","REF_impact",2020,NA,0.339141260111792,0.339141260111792
"4880","Imaclim","India","REF_impact",2025,NA,0.354919634257957,0.354919634257957
"4881","Imaclim","India","REF_impact",2030,NA,0.367644919215418,0.367644919215418
"4882","Imaclim","India","REF_impact",2035,NA,0.376200982008763,0.376200982008763
"4883","Imaclim","India","REF_impact",2040,NA,0.384000043135027,0.384000043135027
"4884","Imaclim","India","REF_impact",2045,NA,0.392431382474084,0.392431382474084
"4885","Imaclim","India","REF_impact",2050,NA,0.401703517870345,0.401703517870345
